,Species,Trap,Latitude,Longitude,AddressAccuracy,WnvPresent,month,day,year,Tmax_1,Tmin_1,Tavg_1,DewPoint_1,WetBulb_1,Heat_1,Cool_1,Sunrise_1,Sunset_1,Depth_1,SnowFall_1,PrecipTotal_1,StnPressure_1,SeaLevel_1,ResultSpeed_1,ResultDir_1,AvgSpeed_1,Tmax_2,Tmin_2,Tavg_2,DewPoint_2,WetBulb_2,Heat_2,Cool_2,Sunrise_2,Sunset_2,Depth_2,SnowFall_2,PrecipTotal_2,StnPressure_2,SeaLevel_2,ResultSpeed_2,ResultDir_2,AvgSpeed_2
7356,2,148,41.957799,-87.930995,5,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7358,3,148,41.957799,-87.930995,5,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7360,2,130,41.925197999999995,-87.746381,8,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7361,3,130,41.925197999999995,-87.746381,8,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7362,2,131,41.973845000000004,-87.805059,9,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7363,3,131,41.973845000000004,-87.805059,9,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7364,3,135,41.728495,-87.60096300000001,5,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7365,3,27,41.763733,-87.742302,8,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7366,2,139,41.98728,-87.666066,8,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7367,3,140,41.912563,-87.66805500000001,9,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7368,2,141,42.009876,-87.807277,9,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7369,3,141,42.009876,-87.807277,9,0,09,30,2011,57.0,45.0,51.0,41,47.0,14.0,0.0,547.0,547.0,0.0,0.0,0.09,29.32,30.01,14.6,34,15.0,58.0,47.0,53.0,42,47.0,12.0,0.0,547.0,547.0,0.0,0.0,0.17,29.37,30.0,15.4,34,16.3
7370,3,1,41.95469,-87.800991,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7371,3,37,41.867108,-87.654224,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7372,3,41,41.921965,-87.632085,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7373,3,77,41.720848,-87.666014,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7374,2,112,41.732984,-87.649642,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7375,3,22,41.986921,-87.689778,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7376,3,24,41.801497999999995,-87.763416,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7377,6,25,41.906638,-87.701431,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7378,2,70,41.723195000000004,-87.64997,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7379,3,70,41.723195000000004,-87.64997,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7380,2,92,41.662014,-87.72460799999999,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7381,3,92,41.662014,-87.72460799999999,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7382,3,98,41.878114000000004,-87.629798,3,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7383,3,104,41.916265,-87.800515,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7384,3,105,41.846075,-87.716277,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7385,3,111,41.682587,-87.707973,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7386,3,9,42.008314,-87.77792099999999,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7387,2,12,41.991429,-87.747113,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7388,3,12,41.991429,-87.747113,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7389,3,36,41.868142,-87.696269,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7390,3,13,41.923738,-87.785288,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7391,2,18,42.010412,-87.66214000000001,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7392,3,18,42.010412,-87.66214000000001,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7393,3,23,41.899229999999996,-87.716788,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7394,3,79,41.704336,-87.70373599999999,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7395,3,44,41.801179,-87.679447,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7396,2,45,41.800737,-87.71188000000001,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7397,3,45,41.800737,-87.71188000000001,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7398,3,49,41.77166,-87.703047,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7399,2,51,41.768388,-87.678649,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7400,2,55,41.773215,-87.60088,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7401,3,55,41.773215,-87.60088,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7402,2,56,41.822536,-87.66634300000001,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7403,3,56,41.822536,-87.66634300000001,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7404,3,62,41.754676,-87.612922,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7405,3,64,41.803422999999995,-87.642984,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7406,2,65,41.754292,-87.590773,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7407,3,65,41.754292,-87.590773,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7408,2,108,41.776156,-87.778927,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7409,3,88,41.673408,-87.599862,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7410,2,93,41.726465000000005,-87.585413,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7411,2,120,41.740641,-87.546587,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7412,3,120,41.740641,-87.546587,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7413,3,121,41.680946,-87.535198,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7414,3,89,41.704572,-87.56566600000001,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7415,3,82,41.733643,-87.55551,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7416,3,84,41.750498,-87.605294,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7417,2,21,41.984809000000006,-87.728492,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7418,2,10,41.992478000000006,-87.862995,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7419,3,10,41.992478000000006,-87.862995,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7420,2,147,41.974689,-87.890615,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7424,3,147,41.974689,-87.890615,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7430,2,148,41.957799,-87.930995,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7431,3,148,41.957799,-87.930995,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7432,3,131,41.973845000000004,-87.805059,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7433,3,133,41.743402,-87.731435,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7434,2,135,41.728495,-87.60096300000001,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7435,3,135,41.728495,-87.60096300000001,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7436,2,132,41.947227000000005,-87.67145699999999,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7437,2,134,41.793818,-87.654234,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7438,3,134,41.793818,-87.654234,5,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7439,2,138,41.904194,-87.756155,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7440,3,138,41.904194,-87.756155,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7441,2,136,41.951865999999995,-87.72505699999999,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7442,3,136,41.951865999999995,-87.72505699999999,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7443,2,27,41.763733,-87.742302,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7444,2,141,42.009876,-87.807277,9,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7445,2,143,41.776428,-87.627096,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7446,3,144,41.994679,-87.770899,8,0,06,07,2013,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,417.0,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,417.0,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2
7447,2,1,41.95469,-87.800991,9,0,06,14,2013,78.0,56.0,67.0,51,57.0,0.0,2.0,416.0,416.0,0.0,0.0,0.0,29.34,30.05,6.6,6,7.9,76.0,57.0,67.0,50,57.0,0.0,2.0,416.0,416.0,0.0,0.0,0.0,29.4,30.04,6.0,5,7.8
7449,3,1,41.95469,-87.800991,9,0,06,14,2013,78.0,56.0,67.0,51,57.0,0.0,2.0,416.0,416.0,0.0,0.0,0.0,29.34,30.05,6.6,6,7.9,76.0,57.0,67.0,50,57.0,0.0,2.0,416.0,416.0,0.0,0.0,0.0,29.4,30.04,6.0,5,7.8
7452,2,35,41.891118,-87.65449100000001,8,0,06,14,2013,78.0,56.0,67.0,51,57.0,0.0,2.0,416.0,416.0,0.0,0.0,0.0,29.34,30.05,6.6,6,7.9,76.0,57.0,67.0,50,57.0,0.0,2.0,416.0,416.0,0.0,0.0,0.0,29.4,30.04,6.0,5,7.8
7453,2,37,41.867108,-87.654224,8,0,06,14,2013,78.0,56.0,67.0,51,57.0,0.0,2.0,416.0,416.0,0.0,0.0,0.0,29.34,30.05,6.6,6,7.9,76.0,57.0,67.0,50,57.0,0.0,2.0,416.0,416.0,0.0,0.0,0.0,29.4,30.04,6.0,5,7.8
7454,2,41,41.921965,-87.632085,8,0,06,14,2013,78.0,56.0,67.0,51,57.0,0.0,2.0,416.0,416.0,0.0,0.0,0.0,29.34,30.05,6.6,6,7.9,76.0,57.0,67.0,50,57.0,0.0,2.0,416.0,416.0,0.0,0.0,0.0,29.4,30.04,6.0,5,7.8
