Station,Date_wthr,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day_wthr,month_wthr,year_wthr,CodeSum_lb,Tmax:Tmin:Sunst,Tavg:WB,Hot_wet,DP:Tmin,P:sea:WB,T_diff,Dry,Dry_Wet_Diff,month_cat,DewPoint:Sunrise
2,2013-05-01,85.0,63.0,74.0,52,62.0,0.0,9.0,448.0,1849.0, ,0.0,0.0,0.0,29.43,30.06,7.7,18,8.0,1,5,2013,0,40678.0,4588.0,0.0,3276.0,60.70059880239521,1,1,1,1,23296.0
1,2013-05-02,55.0,42.0,49.0,41,45.0,16.0,0.0,447.0,1850.0,RA,0.0,0.0,0.11,29.44,30.17,15.2,3,15.4,2,5,2013,23,24050.0,2205.0,6.05,1722.0,43.91117003646006,0,0,0,1,18327.0
2,2013-05-02,71.0,42.0,69.0,39,45.0,0.0,4.0,447.0,1850.0, ,0.0,0.0,0.0,29.51,30.17,15.8,2,16.1,2,5,2013,0,53650.0,3105.0,0.0,1638.0,44.01557838912827,1,0,1,1,17433.0
1,2013-05-03,48.0,40.0,44.0,42,43.0,21.0,0.0,446.0,1851.0,RA BR,0.0,0.0,0.05,29.28,30.03,11.2,4,11.5,3,5,2013,25,14808.0,1892.0,2.4000000000000004,1680.0,41.926073926073926,0,0,0,1,18732.0
2,2013-05-03,50.0,40.0,45.0,41,44.0,20.0,0.0,446.0,1851.0,RA,0.0,0.0,0.02,29.34,30.03,11.0,2,11.2,3,5,2013,23,18510.0,1980.0,1.0,1640.0,42.98901098901099,0,0,0,1,18286.0
1,2013-05-04,71.0,48.0,60.0,45,51.0,5.0,0.0,444.0,1852.0, ,0.0,0.0,0.02,29.26,29.99,6.1,6,7.0,4,5,2013,0,42596.0,3060.0,1.42,2160.0,49.75858619539847,1,0,1,1,19980.0
2,2013-05-04,72.0,49.0,61.0,44,51.0,4.0,0.0,444.0,1852.0, ,0.0,0.0,0.01,29.32,29.99,6.0,6,7.6,4,5,2013,0,42596.0,3111.0,0.72,2156.0,49.86062020673558,1,0,1,1,19536.0
1,2013-05-05,69.0,48.0,59.0,43,50.0,6.0,0.0,443.0,1853.0,RA,0.0,0.0,0.01,29.28,30.0,8.8,3,9.3,5,5,2013,23,38913.0,2950.0,0.6900000000000001,2064.0,48.800000000000004,0,0,1,1,19049.0
2,2013-05-05,70.0,49.0,60.0,41,50.0,5.0,0.0,443.0,1853.0, ,0.0,0.0,0.0,29.34,30.0,8.0,2,8.6,5,5,2013,0,38913.0,3000.0,0.0,2009.0,48.9,0,0,1,1,18163.0
1,2013-05-06,71.0,50.0,61.0,39,49.0,4.0,0.0,442.0,1855.0, ,0.0,0.0,0.01,29.28,30.0,7.5,3,8.0,6,5,2013,0,38955.0,2989.0,0.71,1950.0,47.824000000000005,0,0,1,1,17238.0
2,2013-05-06,70.0,51.0,61.0,37,49.0,4.0,0.0,442.0,1855.0, ,0.0,0.0,0.0,29.34,30.0,7.0,2,7.5,6,5,2013,0,35245.0,2989.0,0.0,1887.0,47.922,0,0,1,1,16354.0
1,2013-05-07,75.0,48.0,62.0,41,52.0,3.0,0.0,441.0,1856.0, ,0.0,0.0,0.0,29.28,30.0,4.7,5,5.8,7,5,2013,0,50112.0,3224.0,0.0,1968.0,50.752,1,0,1,1,18081.0
2,2013-05-07,76.0,49.0,63.0,39,51.0,2.0,0.0,441.0,1856.0, ,0.0,0.0,0.0,29.35,30.01,5.1,5,6.3,7,5,2013,0,50112.0,3213.0,0.0,1911.0,49.87837387537487,1,0,1,1,17199.0
1,2013-05-08,79.0,48.0,64.0,43,54.0,1.0,0.0,439.0,1857.0, ,0.0,0.0,0.0,29.26,29.98,3.7,7,5.1,8,5,2013,0,57567.0,3456.0,0.0,2064.0,52.70313542361575,1,1,1,1,18877.0
2,2013-05-08,77.0,46.0,62.0,42,53.0,3.0,0.0,439.0,1857.0, ,0.0,0.0,0.0,29.33,29.99,4.0,9,4.4,8,5,2013,0,57567.0,3286.0,0.0,1932.0,51.83361120373458,1,0,1,1,18438.0
1,2013-05-09,75.0,46.0,61.0,50,54.0,4.0,0.0,438.0,1858.0,RA,0.0,0.0,0.32,29.15,29.9,1.0,9,5.8,9,5,2013,23,53882.0,3294.0,24.0,2300.0,52.64548494983278,1,1,0,1,21900.0
2,2013-05-09,76.0,50.0,63.0,49,56.0,2.0,0.0,438.0,1858.0,RA DZ BR,0.0,0.0,0.63,29.23,29.9,0.7,20,5.5,9,5,2013,35,48308.0,3528.0,47.88,2450.0,54.74515050167225,1,1,1,1,21462.0
1,2013-05-10,47.0,44.0,46.0,43,45.0,19.0,0.0,437.0,1859.0,RA DZ BR,0.0,0.0,0.13,29.18,29.91,9.4,36,10.0,10,5,2013,35,5577.0,2070.0,6.11,1892.0,43.90170511534603,0,0,0,1,18791.0
2,2013-05-10,50.0,44.0,47.0,41,44.0,18.0,0.0,437.0,1859.0,DZ BR HZ,0.0,0.0,0.04,29.25,29.91,10.5,35,10.8,10,5,2013,9,11154.0,2068.0,2.0,1804.0,43.02908726178536,0,0,0,1,17917.0
1,2013-05-11,60.0,43.0,52.0,37,45.0,13.0,0.0,436.0,1860.0, ,0.0,0.0,0.0,29.21,29.92,10.1,30,12.7,11,5,2013,0,31620.0,2340.0,0.0,1591.0,43.93215240641711,0,0,1,1,16132.0
2,2013-05-11,62.0,44.0,53.0,36,45.0,12.0,0.0,436.0,1860.0,BR HZ,0.0,0.0,0.0,29.28,29.94,8.7,28,11.1,11,5,2013,3,33480.0,2385.0,0.0,1584.0,44.00801603206413,0,0,1,1,15696.0
1,2013-05-12,55.0,37.0,46.0,29,39.0,19.0,0.0,435.0,1901.0, ,0.0,0.0,0.0,29.35,30.08,7.8,32,11.2,12,5,2013,0,34218.0,1794.0,0.0,1073.0,38.053523936170215,0,0,1,1,12615.0
2,2013-05-12,55.0,38.0,47.0,28,39.0,18.0,0.0,435.0,1901.0, ,0.0,0.0,0.0,29.42,30.1,5.5,32,9.6,12,5,2013,0,32317.0,1833.0,0.0,1064.0,38.118936877076415,0,0,1,1,12180.0
1,2013-05-13,64.0,36.0,50.0,32,43.0,15.0,0.0,434.0,1902.0, ,0.0,0.0,0.0,29.34,30.09,2.5,9,5.9,13,5,2013,0,53256.0,2150.0,0.0,1152.0,41.928215353938185,1,0,1,1,13888.0
2,2013-05-13,61.0,38.0,50.0,31,43.0,15.0,0.0,434.0,1902.0, ,0.0,0.0,0.0,29.42,30.11,3.1,8,6.3,13,5,2013,0,43746.0,2150.0,0.0,1178.0,42.01461308535371,1,0,1,1,13454.0
1,2013-05-14,91.0,50.0,71.0,49,59.0,0.0,6.0,433.0,1903.0, ,0.0,0.0,0.0,28.98,29.75,8.4,22,11.7,14,5,2013,0,78023.0,4189.0,0.0,2450.0,57.47294117647059,0,1,1,1,21217.0
2,2013-05-14,90.0,57.0,74.0,47,58.0,0.0,9.0,433.0,1903.0, ,0.0,0.0,0.0,29.07,29.76,8.9,21,11.5,14,5,2013,0,62799.0,4292.0,0.0,2679.0,56.65524193548387,1,1,1,1,20351.0
1,2013-05-15,84.0,60.0,72.0,49,59.0,0.0,7.0,432.0,1904.0, ,0.0,0.0,0.0,29.07,29.77,3.2,28,8.4,15,5,2013,0,45696.0,4248.0,0.0,2940.0,57.6126973463218,1,1,1,1,21168.0
2,2013-05-15,83.0,62.0,73.0,47,58.0,0.0,8.0,432.0,1904.0, ,0.0,0.0,0.01,29.14,29.76,2.3,24,9.5,15,5,2013,0,39984.0,4234.0,0.8300000000000001,2914.0,56.791666666666664,0,1,1,1,20304.0
1,2013-05-16,83.0,53.0,68.0,46,56.0,0.0,3.0,431.0,1905.0, ,0.0,0.0,0.0,29.2,29.89,4.1,7,5.0,16,5,2013,0,57150.0,3808.0,0.0,2438.0,54.70725995316159,1,1,1,1,19826.0
2,2013-05-16,81.0,57.0,69.0,44,56.0,0.0,4.0,431.0,1905.0, ,0.0,0.0,0.0,29.26,29.89,4.0,7,5.3,16,5,2013,0,45720.0,3864.0,0.0,2508.0,54.81967213114755,1,1,1,1,18964.0
1,2013-05-17,70.0,55.0,63.0,46,53.0,2.0,0.0,430.0,1906.0, ,0.0,0.0,0.01,29.29,30.0,6.1,4,6.8,17,5,2013,0,28590.0,3339.0,0.7000000000000001,2530.0,51.745666666666665,0,0,1,1,19780.0
2,2013-05-17,73.0,58.0,66.0,47,55.0,0.0,1.0,430.0,1906.0, ,0.0,0.0,0.01,29.36,29.99,4.5,6,6.1,17,5,2013,0,28590.0,3630.0,0.73,2726.0,53.844614871623875,0,1,1,1,20210.0
1,2013-05-18,80.0,56.0,68.0,56,61.0,0.0,3.0,429.0,1907.0, ,0.0,0.0,0.0,29.26,29.99,5.3,12,6.5,18,5,2013,0,45768.0,4148.0,0.0,3136.0,59.515171723907976,1,1,0,1,24024.0
2,2013-05-18,79.0,59.0,69.0,55,61.0,0.0,4.0,429.0,1907.0,BR HZ,0.0,0.0,0.0,29.33,29.99,6.3,10,7.0,18,5,2013,3,38140.0,4209.0,0.0,3245.0,59.657552517505835,0,1,1,1,23595.0
1,2013-05-19,86.0,58.0,72.0,61,66.0,0.0,7.0,428.0,1908.0,BR HZ,0.0,0.0,0.0,29.12,29.85,6.2,14,7.6,19,5,2013,3,53424.0,4752.0,0.0,3538.0,64.3859296482412,1,1,0,1,26108.0
2,2013-05-19,87.0,62.0,75.0,60,66.0,0.0,10.0,428.0,1908.0,HZ,0.0,0.0,0.0,29.18,29.85,7.1,15,8.1,19,5,2013,19,47700.0,4950.0,0.0,3720.0,64.51859296482412,1,1,1,1,25680.0
1,2013-05-20,89.0,65.0,77.0,60,67.0,0.0,12.0,427.0,1909.0,TSRA RA BR,0.0,0.0,1.09,29.03,29.73,12.6,22,13.7,20,5,2013,84,45816.0,5159.0,97.01,3900.0,65.42246888664648,1,1,1,1,25620.0
2,2013-05-20,92.0,65.0,79.0,59,67.0,0.0,14.0,427.0,1909.0,TS TSRA BR,0.0,0.0,1.25,29.1,29.73,13.6,20,14.4,20,5,2013,58,51543.0,5293.0,115.0,3835.0,65.58022199798184,1,1,1,1,25193.0
1,2013-05-21,81.0,64.0,73.0,63,66.0,0.0,8.0,426.0,1910.0,RA BR,0.0,0.0,0.56,28.96,29.67,11.2,20,12.1,21,5,2013,25,32470.0,4818.0,45.36000000000001,4032.0,64.4206268958544,0,1,0,1,26838.0
2,2013-05-21,82.0,65.0,74.0,62,66.0,0.0,9.0,426.0,1910.0,TSRA RA,0.0,0.0,0.2,29.03,29.68,12.4,20,12.8,21,5,2013,83,32470.0,4884.0,16.400000000000002,4030.0,64.55458221024259,0,1,0,1,26412.0
1,2013-05-22,73.0,52.0,63.0,60,63.0,2.0,0.0,425.0,1911.0,TS RA BR,0.0,0.0,1.35,28.97,29.66,4.5,25,7.4,22,5,2013,54,40131.0,3969.0,98.55000000000001,3120.0,61.534389750505724,0,1,0,1,25500.0
2,2013-05-22,73.0,56.0,65.0,59,62.0,0.0,0.0,425.0,1911.0,RA BR,0.0,0.0,0.65,29.03,29.66,6.4,23,9.3,22,5,2013,25,32487.0,4030.0,47.45,3304.0,60.68307484828052,0,1,0,1,25075.0
1,2013-05-23,54.0,42.0,48.0,43,46.0,17.0,0.0,425.0,1912.0,RA BR,0.0,0.0,0.06,29.38,30.05,14.5,2,14.8,23,5,2013,25,22944.0,2208.0,3.2399999999999998,1806.0,44.974376039933446,0,0,0,1,18275.0
2,2013-05-23,56.0,43.0,50.0,40,45.0,15.0,0.0,425.0,1912.0,RA BR,0.0,0.0,0.12,29.44,30.05,17.9,36,18.1,23,5,2013,25,24856.0,2250.0,6.72,1720.0,44.08652246256239,0,0,0,1,17000.0
1,2013-05-24,57.0,41.0,49.0,34,42.0,16.0,0.0,424.0,1913.0, ,0.0,0.0,0.0,29.62,30.35,7.5,4,8.1,24,5,2013,0,30608.0,2058.0,0.0,1394.0,40.98978583196046,0,0,1,1,14416.0
2,2013-05-24,57.0,42.0,50.0,33,42.0,15.0,0.0,424.0,1913.0, ,0.0,0.0,0.0,29.7,30.36,8.1,3,9.0,24,5,2013,0,28695.0,2100.0,0.0,1386.0,41.08695652173913,0,0,1,1,13992.0
1,2013-05-25,57.0,44.0,51.0,37,44.0,14.0,0.0,423.0,1914.0, ,0.0,0.0,0.0,29.59,30.34,4.7,5,5.1,25,5,2013,0,24882.0,2244.0,0.0,1628.0,42.912326961107446,0,0,1,1,15651.0
2,2013-05-25,57.0,46.0,52.0,36,44.0,13.0,0.0,423.0,1914.0, ,0.0,0.0,0.0,29.67,30.35,3.3,6,3.7,25,5,2013,0,21054.0,2288.0,0.0,1656.0,43.01416803953872,0,0,1,1,15228.0
1,2013-05-26,68.0,44.0,56.0,44,50.0,9.0,0.0,422.0,1915.0,RA,0.0,0.0,0.02,29.47,30.22,5.5,9,7.4,26,5,2013,23,45960.0,2800.0,1.36,1936.0,48.75909993381866,1,0,1,1,18568.0
2,2013-05-26,67.0,46.0,57.0,43,50.0,8.0,0.0,422.0,1915.0,RA,0.0,0.0,0.01,29.54,30.23,4.0,9,5.7,26,5,2013,23,40215.0,2850.0,0.67,1978.0,48.85874958650347,0,0,1,1,18146.0
1,2013-05-27,62.0,53.0,58.0,53,55.0,7.0,0.0,422.0,1916.0,TSRA DZ BR HZ,0.0,0.0,0.23,29.21,29.97,8.5,9,9.1,27,5,2013,78,17244.0,3190.0,14.26,2809.0,53.60527193860527,0,1,0,1,22366.0
2,2013-05-27,65.0,56.0,61.0,54,57.0,4.0,0.0,422.0,1916.0,TSRA RA BR,0.0,0.0,0.19,29.28,29.97,7.5,10,8.3,27,5,2013,84,17244.0,3477.0,12.35,3024.0,55.68768768768769,0,1,0,1,22788.0
1,2013-05-28,76.0,56.0,66.0,64,66.0,0.0,1.0,421.0,1916.0,TSRA RA BR,0.0,0.0,0.2,29.06,29.78,8.7,21,10.2,28,5,2013,84,38320.0,4356.0,15.200000000000001,3584.0,64.40429818670248,0,1,0,1,26944.0
2,2013-05-28,76.0,59.0,68.0,63,65.0,0.0,3.0,421.0,1916.0,TSRA RA BR,0.0,0.0,2.2,29.13,29.79,9.5,19,10.3,28,5,2013,84,32572.0,4420.0,167.20000000000002,3717.0,63.55991943605237,0,1,0,1,26523.0
1,2013-05-29,84.0,64.0,74.0,64,67.0,0.0,9.0,421.0,1917.0, ,0.0,0.0,0.01,29.16,29.88,7.3,20,8.7,29,5,2013,0,38340.0,4958.0,0.84,4096.0,65.3855421686747,0,1,0,1,26944.0
2,2013-05-29,85.0,65.0,75.0,62,67.0,0.0,10.0,421.0,1917.0,RA,0.0,0.0,0.02,29.23,29.88,7.9,20,9.2,29,5,2013,23,38340.0,5025.0,1.7,4030.0,65.54250334672022,0,1,0,1,26102.0
1,2013-05-30,83.0,64.0,74.0,66,69.0,0.0,9.0,420.0,1918.0,TSRA RA,0.0,0.0,0.51,29.13,29.85,13.4,19,14.6,30,5,2013,83,36442.0,5106.0,42.33,4224.0,67.33567839195979,0,1,0,1,27720.0
2,2013-05-30,84.0,65.0,75.0,64,68.0,0.0,10.0,420.0,1918.0,RA,0.0,0.0,0.09,29.22,29.85,12.9,18,13.9,30,5,2013,23,36442.0,5100.0,7.56,4160.0,66.564824120603,0,1,0,1,26880.0
1,2013-05-31,77.0,64.0,71.0,65,67.0,0.0,6.0,420.0,1919.0,RA BR,0.0,0.0,0.3,29.05,29.79,11.7,20,12.1,31,5,2013,25,24947.0,4757.0,23.099999999999998,4160.0,65.33568311513932,0,1,0,1,27300.0
2,2013-05-31,78.0,65.0,72.0,64,67.0,0.0,7.0,420.0,1919.0,TSRA RA BR,0.0,0.0,0.23,29.13,29.79,12.4,19,12.7,31,5,2013,84,24947.0,4824.0,17.94,4160.0,65.51560926485398,0,1,0,1,26880.0
1,2013-06-01,76.0,63.0,70.0,62,64.0,0.0,5.0,419.0,1920.0,RA BR,0.0,0.0,0.56,28.98,29.69,13.1,22,13.0,1,6,2013,25,24960.0,4480.0,42.56,3906.0,62.469518356348935,0,1,0,1,25978.0
2,2013-06-01,76.0,63.0,70.0,61,64.0,0.0,5.0,419.0,1920.0, ,0.0,0.0,0.44,29.05,29.69,11.9,21,11.9,1,6,2013,0,24960.0,4480.0,33.44,3843.0,62.62041091276524,0,1,0,1,25559.0
1,2013-06-02,63.0,43.0,53.0,50,51.0,12.0,0.0,419.0,1920.0,RA DZ BR,0.0,0.0,0.01,29.24,29.93,1.8,5,6.2,2,6,2013,35,38400.0,2703.0,0.63,2150.0,49.824256598730365,0,0,0,1,20950.0
2,2013-06-02,63.0,47.0,55.0,48,51.0,10.0,0.0,419.0,1920.0,DZ BR HZ,0.0,0.0,0.01,29.31,29.93,2.8,4,7.7,2,6,2013,9,30720.0,2805.0,0.63,2256.0,49.9435349148012,0,0,0,1,20112.0
1,2013-06-03,68.0,43.0,56.0,43,50.0,9.0,0.0,418.0,1921.0, ,0.0,0.0,0.0,29.34,30.06,3.7,12,4.8,3,6,2013,0,48025.0,2800.0,0.0,1849.0,48.80239520958084,1,0,1,1,17974.0
2,2013-06-03,68.0,43.0,56.0,40,49.0,9.0,0.0,418.0,1921.0, ,0.0,0.0,0.0,29.41,30.07,2.6,9,4.0,3,6,2013,0,48025.0,2744.0,0.0,1720.0,47.92450947788493,1,0,1,1,16720.0
1,2013-06-04,72.0,50.0,61.0,45,52.0,4.0,0.0,418.0,1922.0, ,0.0,0.0,0.0,29.39,30.11,5.3,7,6.1,4,6,2013,0,42284.0,3172.0,0.0,2250.0,50.75655928263036,1,0,1,1,18810.0
2,2013-06-04,72.0,50.0,61.0,44,52.0,4.0,0.0,418.0,1922.0, ,0.0,0.0,0.0,29.46,30.12,5.6,7,6.9,4,6,2013,0,42284.0,3172.0,0.0,2200.0,50.8605577689243,1,0,1,1,18392.0
1,2013-06-05,73.0,54.0,64.0,49,54.0,1.0,0.0,417.0,1923.0,RA,0.0,0.0,0.01,29.24,30.0,6.8,5,8.2,5,6,2013,23,36537.0,3456.0,0.73,2646.0,52.632,0,1,0,1,20433.0
2,2013-06-05,76.0,56.0,66.0,46,55.0,0.0,1.0,417.0,1923.0,RA,0.0,0.0,0.01,29.33,29.99,6.1,6,8.3,5,6,2013,23,38460.0,3630.0,0.76,2576.0,53.7895965321774,0,1,1,1,19182.0
1,2013-06-06,64.0,52.0,58.0,50,53.0,7.0,0.0,417.0,1923.0,RA,0.0,0.0,0.15,29.18,29.91,8.9,3,9.1,6,6,2013,23,23076.0,3074.0,9.6,2600.0,51.706452691407556,0,0,0,1,20850.0
2,2013-06-06,65.0,54.0,60.0,48,53.0,5.0,0.0,417.0,1923.0,RA,0.0,0.0,0.06,29.23,29.9,9.0,3,9.6,6,6,2013,23,21153.0,3180.0,3.9,2592.0,51.81237458193981,0,0,0,1,20016.0
1,2013-06-07,68.0,52.0,60.0,45,52.0,5.0,0.0,417.0,1924.0, ,0.0,0.0,0.01,29.2,29.92,9.5,3,9.9,7,6,2013,0,30784.0,3120.0,0.68,2340.0,50.74866310160427,0,0,1,1,18765.0
2,2013-06-07,68.0,54.0,61.0,44,52.0,4.0,0.0,417.0,1924.0, ,0.0,0.0,0.0,29.26,29.92,8.8,2,9.2,7,6,2013,0,26936.0,3172.0,0.0,2376.0,50.85294117647059,0,0,1,1,18348.0
1,2013-06-08,74.0,49.0,62.0,43,53.0,3.0,0.0,417.0,1925.0, ,0.0,0.0,0.0,29.25,29.96,4.7,7,5.4,8,6,2013,0,48125.0,3286.0,0.0,2107.0,51.74399198931909,1,0,1,1,17931.0
2,2013-06-08,74.0,50.0,62.0,42,53.0,3.0,0.0,417.0,1925.0, ,0.0,0.0,0.0,29.31,29.96,4.7,6,5.6,8,6,2013,0,46200.0,3286.0,0.0,2100.0,51.85013351134846,1,0,1,1,17514.0
1,2013-06-09,80.0,55.0,68.0,55,61.0,0.0,3.0,416.0,1925.0,RA,0.0,0.0,0.01,29.15,29.88,6.0,15,8.9,9,6,2013,23,48125.0,4148.0,0.8,3025.0,59.50970548862115,1,1,1,1,22880.0
2,2013-06-09,83.0,58.0,71.0,53,61.0,0.0,6.0,416.0,1925.0,RA,0.0,0.0,0.01,29.22,29.88,7.1,15,8.4,9,6,2013,23,48125.0,4331.0,0.8300000000000001,3074.0,59.65261044176707,1,1,1,1,22048.0
1,2013-06-10,76.0,60.0,68.0,63,65.0,0.0,3.0,416.0,1926.0,TSRA RA BR HZ,0.0,0.0,0.26,29.08,29.79,2.7,4,4.3,10,6,2013,85,30816.0,4420.0,19.76,3780.0,63.45082242363209,0,1,0,1,26208.0
2,2013-06-10,75.0,61.0,68.0,61,64.0,0.0,3.0,416.0,1926.0,RA BR HZ VCFG,0.0,0.0,0.85,29.14,29.78,2.0,7,4.4,10,6,2013,29,26964.0,4352.0,63.75,3721.0,62.62458025520483,0,1,0,1,25376.0
1,2013-06-11,83.0,60.0,72.0,62,67.0,0.0,7.0,416.0,1926.0,RA BR,0.0,0.0,0.01,29.13,29.85,3.2,25,4.5,11,6,2013,25,44298.0,4824.0,0.8300000000000001,3720.0,65.38391959798994,1,1,0,1,25792.0
2,2013-06-11,84.0,60.0,72.0,61,66.0,0.0,7.0,416.0,1926.0,RA FG+ BR,0.0,0.0,0.24,29.21,29.85,2.5,23,4.1,11,6,2013,43,46224.0,4752.0,20.16,3660.0,64.58492462311558,1,1,0,1,25376.0
1,2013-06-12,86.0,63.0,75.0,64,67.0,0.0,10.0,416.0,1927.0,TS TSRA BR,0.0,0.0,0.75,29.0,29.74,3.1,8,8.0,12,6,2013,58,44321.0,5025.0,64.5,4032.0,65.33288500336248,1,1,0,1,26624.0
2,2013-06-12,87.0,64.0,76.0,64,67.0,0.0,11.0,416.0,1927.0,TSRA RA BR HZ,0.0,0.0,0.25,29.08,29.74,2.9,5,5.8,12,6,2013,85,44321.0,5092.0,21.75,4096.0,65.51311365164761,1,1,0,1,26624.0
1,2013-06-13,73.0,58.0,66.0,54,59.0,0.0,1.0,416.0,1927.0,BR,0.0,0.0,0.0,29.23,29.92,11.7,3,12.2,13,6,2013,2,28905.0,3894.0,0.0,3132.0,57.63937165775401,0,1,0,1,22464.0
2,2013-06-13,72.0,59.0,66.0,53,59.0,0.0,1.0,416.0,1927.0,BR,0.0,0.0,0.0,29.29,29.91,12.6,1,13.2,13,6,2013,2,25051.0,3894.0,0.0,3127.0,57.7769976596456,0,1,1,1,22048.0
1,2013-06-14,78.0,56.0,67.0,51,57.0,0.0,2.0,416.0,1928.0, ,0.0,0.0,0.0,29.34,30.05,6.6,6,7.9,14,6,2013,0,42416.0,3819.0,0.0,2856.0,55.65324459234609,1,1,1,1,21216.0
2,2013-06-14,76.0,57.0,67.0,50,57.0,0.0,2.0,416.0,1928.0, ,0.0,0.0,0.0,29.4,30.04,6.0,5,7.8,14,6,2013,0,36632.0,3819.0,0.0,2850.0,55.78561917443409,0,1,1,1,20800.0
1,2013-06-15,80.0,58.0,69.0,62,65.0,0.0,4.0,416.0,1928.0,RA BR,0.0,0.0,0.17,29.21,29.95,5.6,21,7.7,15,6,2013,25,42416.0,4485.0,13.600000000000001,3596.0,63.39398998330551,1,1,0,1,25792.0
2,2013-06-15,81.0,61.0,71.0,60,64.0,0.0,6.0,416.0,1928.0,TS RA,0.0,0.0,0.12,29.28,29.95,5.6,21,7.2,15,6,2013,53,38560.0,4544.0,9.719999999999999,3660.0,62.568280467445746,0,1,0,1,24960.0
1,2013-06-16,86.0,69.0,78.0,62,67.0,0.0,13.0,416.0,1929.0, ,0.0,0.0,0.0,29.16,29.88,8.3,27,9.2,16,6,2013,0,32793.0,5226.0,0.0,4278.0,65.3855421686747,0,1,0,1,25792.0
2,2013-06-16,83.0,69.0,76.0,62,67.0,0.0,11.0,416.0,1929.0, ,0.0,0.0,0.0,29.23,29.87,8.6,24,9.5,16,6,2013,0,27006.0,5092.0,0.0,4278.0,65.56444593237362,0,1,0,1,25792.0
1,2013-06-17,88.0,59.0,74.0,55,63.0,0.0,9.0,416.0,1929.0, ,0.0,0.0,0.03,29.18,29.89,3.9,29,8.1,17,6,2013,0,55941.0,4662.0,2.6399999999999997,3245.0,61.503512880562056,1,1,1,1,22880.0
2,2013-06-17,88.0,62.0,75.0,56,64.0,0.0,10.0,416.0,1929.0,TSRA,0.0,0.0,0.1,29.24,29.88,3.7,28,8.4,17,6,2013,72,50154.0,4800.0,8.8,3472.0,62.629183400267735,1,1,1,1,23296.0
1,2013-06-18,71.0,56.0,64.0,52,56.0,1.0,0.0,416.0,1929.0,BR,0.0,0.0,0.0,29.31,30.01,11.4,3,11.6,18,6,2013,2,28935.0,3584.0,0.0,2912.0,54.69376874375208,0,1,0,1,21632.0
2,2013-06-18,70.0,57.0,64.0,52,57.0,1.0,0.0,416.0,1929.0,RA BR HZ,0.0,0.0,0.01,29.36,30.0,12.1,2,12.4,18,6,2013,27,25077.0,3648.0,0.7000000000000001,2964.0,55.784,0,1,0,1,21632.0
1,2013-06-19,75.0,53.0,64.0,46,55.0,1.0,0.0,416.0,1930.0, ,0.0,0.0,0.0,29.39,30.1,5.9,8,6.9,19,6,2013,0,42460.0,3520.0,0.0,2438.0,53.70265780730897,1,1,1,1,19136.0
2,2013-06-19,75.0,57.0,66.0,46,56.0,0.0,1.0,416.0,1930.0, ,0.0,0.0,0.0,29.44,30.09,6.4,7,7.2,19,6,2013,0,34740.0,3696.0,0.0,2622.0,54.79029577932869,0,1,1,1,19136.0
1,2013-06-20,86.0,56.0,71.0,58,64.0,0.0,6.0,416.0,1930.0, ,0.0,0.0,0.0,29.38,30.1,5.1,12,5.9,20,6,2013,0,57900.0,4544.0,0.0,3248.0,62.469102990033214,1,1,1,1,24128.0
2,2013-06-20,86.0,62.0,74.0,57,64.0,0.0,9.0,416.0,1930.0, ,0.0,0.0,0.0,29.45,30.1,6.0,11,7.2,20,6,2013,0,46320.0,4736.0,0.0,3534.0,62.61794019933554,1,1,1,1,23712.0
1,2013-06-21,82.0,68.0,75.0,65,68.0,0.0,10.0,416.0,1930.0,RA BR,0.0,0.0,0.79,29.34,30.04,7.4,19,9.5,21,6,2013,25,27020.0,5100.0,64.78,4420.0,66.41544607190413,0,1,0,1,27040.0
2,2013-06-21,85.0,70.0,78.0,63,67.0,0.0,13.0,416.0,1930.0,TSRA,0.0,0.0,0.11,29.39,30.04,7.6,19,9.6,21,6,2013,72,28950.0,5226.0,9.35,4410.0,65.55026631158455,0,1,0,1,26208.0
1,2013-06-22,80.0,67.0,74.0,67,69.0,0.0,9.0,417.0,1931.0,RA,0.0,0.0,0.04,29.3,30.01,3.1,22,8.4,22,6,2013,23,25103.0,5106.0,3.2,4489.0,67.36754415194935,0,1,0,1,27939.0
2,2013-06-22,83.0,70.0,77.0,65,69.0,0.0,12.0,417.0,1931.0, ,0.0,0.0,0.0,29.37,30.0,4.8,20,7.8,22,6,2013,0,25103.0,5313.0,0.0,4550.0,67.551,0,1,0,1,27105.0
1,2013-06-23,87.0,66.0,77.0,68,71.0,0.0,12.0,417.0,1931.0,RA,0.0,0.0,0.84,29.26,29.97,10.7,20,11.5,23,6,2013,23,40551.0,5467.0,73.08,4488.0,69.31798465131799,0,1,0,1,28356.0
2,2013-06-23,89.0,69.0,79.0,66,70.0,0.0,14.0,417.0,1931.0,TSRA,0.0,0.0,0.01,29.34,29.97,9.3,20,9.5,23,6,2013,72,38620.0,5530.0,0.89,4554.0,68.52852852852853,0,1,0,1,27522.0
