Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,hour,day,month,year,CodeSum_lb,eng1,eng2,eng3,eng4,eng5
2,2013-06-28,83.0,68.0,76.0,60,65.0,0.0,11.0,419.0,419.0,0.0,0.0,0.16,28.97,29.62,9.0,29,9.8,0,28,6,2013,23,6285.0,4940.0,4080.0,63.57359891964888,4.238239927976592
1,2013-06-29,72.0,64.0,68.0,59,62.0,0.0,3.0,419.0,419.0,0.0,0.0,0.0,28.97,29.66,12.0,2,12.3,0,29,6,2013,2,3352.0,4216.0,3776.0,60.5576534052596,7.56970667565745
2,2013-06-29,72.0,64.0,68.0,59,62.0,0.0,3.0,419.0,419.0,0.0,0.0,0.01,29.03,29.65,11.7,1,12.0,0,29,6,2013,23,3352.0,4216.0,3776.0,60.7035413153457,7.587942664418213
1,2013-06-30,77.0,62.0,70.0,52,59.0,0.0,5.0,419.0,419.0,0.0,0.0,0.0,29.2,29.88,13.8,2,13.9,0,30,6,2013,0,6285.0,4130.0,3224.0,57.65729585006694,3.8438197233377958
2,2013-06-30,76.0,64.0,70.0,52,60.0,0.0,5.0,419.0,419.0,0.0,0.0,0.0,29.25,29.86,14.0,1,14.2,0,30,6,2013,0,5028.0,4200.0,3328.0,58.77427997320831,4.897856664434026
1,2013-07-01,75.0,59.0,67.0,51,58.0,0.0,2.0,420.0,420.0,0.0,0.0,0.0,29.31,30.03,12.6,3,12.3,0,1,7,2013,0,6720.0,3886.0,3009.0,56.6093906093906,3.5380869130869126
2,2013-07-01,75.0,61.0,68.0,50,58.0,0.0,3.0,420.0,420.0,0.0,0.0,0.0,29.37,30.01,13.8,3,13.6,0,1,7,2013,0,5880.0,3944.0,3050.0,56.76307897367544,4.054505640976817
1,2013-07-02,68.0,60.0,64.0,52,57.0,1.0,0.0,420.0,420.0,0.0,0.0,0.01,29.33,30.05,11.0,3,11.2,0,2,7,2013,0,3360.0,3648.0,3120.0,55.63427620632279,6.9542845257903485
2,2013-07-02,68.0,62.0,65.0,53,58.0,0.0,0.0,420.0,420.0,0.0,0.0,0.01,29.39,30.04,12.0,3,12.3,0,2,7,2013,23,2520.0,3770.0,3286.0,56.74500665778962,9.457501109631602
1,2013-07-03,72.0,59.0,66.0,60,62.0,0.0,1.0,421.0,421.0,0.0,0.0,0.02,29.32,30.04,2.2,2,5.3,0,3,7,2013,9,5473.0,4092.0,3540.0,60.513981358189085,4.654921642937622
2,2013-07-03,74.0,62.0,68.0,60,62.0,0.0,3.0,421.0,421.0,0.0,0.0,0.07,29.38,30.03,0.5,36,4.2,0,3,7,2013,83,5052.0,4216.0,3720.0,60.658008658008654,5.054834054834054
1,2013-07-04,83.0,56.0,70.0,61,64.0,0.0,5.0,422.0,422.0,0.0,0.0,0.0,29.34,30.05,4.4,20,5.1,0,4,7,2013,2,11394.0,4480.0,3416.0,62.48785357737105,2.3143649473100387
2,2013-07-04,83.0,61.0,72.0,59,65.0,0.0,7.0,422.0,422.0,0.0,0.0,0.0,29.41,30.05,7.3,19,7.7,0,4,7,2013,3,9284.0,4680.0,3599.0,63.61564059900166,2.891620027227348
1,2013-07-05,86.0,60.0,73.0,61,66.0,0.0,8.0,422.0,422.0,0.0,0.0,0.0,29.33,30.04,3.7,19,4.8,0,5,7,2013,0,10972.0,4818.0,3660.0,64.44007989347536,2.4784646112875137
2,2013-07-05,87.0,63.0,75.0,60,66.0,0.0,10.0,422.0,422.0,0.0,0.0,0.0,29.39,30.03,5.1,20,5.9,0,5,7,2013,0,10128.0,4950.0,3780.0,64.59340659340658,2.691391941391941
1,2013-07-06,83.0,65.0,74.0,65,68.0,0.0,9.0,423.0,423.0,0.0,0.0,0.0,29.29,30.01,4.1,19,4.5,0,6,7,2013,0,7614.0,5032.0,4225.0,66.36854381872709,3.6871413232626162
2,2013-07-06,82.0,71.0,77.0,63,68.0,0.0,12.0,423.0,423.0,0.0,0.0,0.0,29.36,30.0,5.4,19,5.9,0,6,7,2013,0,4653.0,5236.0,4473.0,66.54933333333334,6.049939393939394
1,2013-07-07,88.0,70.0,79.0,67,71.0,0.0,14.0,423.0,423.0,0.0,0.0,0.0,29.26,29.97,6.6,21,6.8,0,7,7,2013,0,7614.0,5609.0,4690.0,69.31798465131799,3.8509991472954437
2,2013-07-07,89.0,70.0,80.0,66,71.0,0.0,15.0,423.0,423.0,0.0,0.0,0.0,29.33,29.96,8.0,21,8.2,0,7,7,2013,0,8037.0,5680.0,4620.0,69.50700934579439,3.658263649778652
1,2013-07-08,86.0,70.0,78.0,71,74.0,0.0,13.0,424.0,424.0,0.0,0.0,0.5,29.24,29.95,7.8,23,8.4,0,8,7,2013,84,6784.0,5772.0,4970.0,72.24574290484139,4.515358931552587
2,2013-07-08,87.0,71.0,79.0,70,72.0,0.0,14.0,424.0,424.0,0.0,0.0,0.84,29.31,29.95,10.0,22,10.5,0,8,7,2013,25,6784.0,5688.0,4970.0,70.46143572621035,4.403839732888147
1,2013-07-09,85.0,73.0,79.0,74,75.0,0.0,14.0,425.0,425.0,0.0,0.0,0.01,29.19,29.91,6.9,23,7.3,0,9,7,2013,2,5100.0,5925.0,5402.0,73.19458375125376,6.099548645937813
2,2013-07-09,85.0,75.0,80.0,72,75.0,0.0,15.0,425.0,425.0,0.0,0.0,0.01,29.26,29.91,8.9,23,9.3,0,9,7,2013,27,4250.0,6000.0,5400.0,73.37011033099299,7.337011033099299
1,2013-07-10,85.0,66.0,76.0,65,70.0,0.0,11.0,425.0,425.0,0.0,0.0,0.0,29.2,29.89,6.0,34,8.3,0,10,7,2013,0,8075.0,5320.0,4290.0,68.38407494145198,3.5991618390237887
2,2013-07-10,87.0,66.0,77.0,65,69.0,0.0,12.0,425.0,425.0,0.0,0.0,0.0,29.26,29.88,3.7,3,8.0,0,10,7,2013,0,8925.0,5313.0,4290.0,67.56827309236948,3.217536813922356
1,2013-07-11,81.0,64.0,73.0,54,62.0,0.0,8.0,426.0,426.0,0.0,0.0,0.0,29.36,30.06,6.5,3,7.4,0,11,7,2013,0,7242.0,4526.0,3456.0,60.55622089155024,3.5621306406794258
2,2013-07-11,80.0,63.0,72.0,52,61.0,0.0,7.0,426.0,426.0,0.0,0.0,0.0,29.42,30.05,6.3,3,7.5,0,11,7,2013,0,7242.0,4392.0,3276.0,59.72113144758736,3.513007732211021
1,2013-07-12,83.0,58.0,71.0,53,61.0,0.0,6.0,427.0,427.0,0.0,0.0,0.0,29.38,30.1,4.0,8,4.8,0,12,7,2013,0,10675.0,4331.0,3074.0,59.54086378737541,2.3816345514950163
2,2013-07-12,82.0,60.0,71.0,54,62.0,0.0,6.0,427.0,427.0,0.0,0.0,0.0,29.44,30.09,4.1,8,5.4,0,12,7,2013,0,9394.0,4402.0,3240.0,60.660684612828184,2.7573038460376447
1,2013-07-13,84.0,62.0,73.0,59,65.0,0.0,8.0,428.0,428.0,0.0,0.0,0.0,29.41,30.12,6.8,9,7.5,0,13,7,2013,0,9416.0,4745.0,3658.0,63.46779548472776,2.8848997947603525
2,2013-07-13,83.0,67.0,75.0,58,65.0,0.0,10.0,428.0,428.0,0.0,0.0,0.0,29.47,30.11,6.4,9,7.1,0,13,7,2013,0,6848.0,4875.0,3886.0,63.61839920292262,3.9761499501826636
1,2013-07-14,88.0,72.0,80.0,66,71.0,0.0,15.0,428.0,428.0,0.0,0.0,0.0,29.47,30.17,6.7,9,7.6,0,14,7,2013,0,6848.0,5680.0,4752.0,69.35266821345706,4.3345417633410666
2,2013-07-14,88.0,73.0,81.0,66,70.0,0.0,16.0,428.0,428.0,0.0,0.0,0.0,29.52,30.16,8.2,8,8.5,0,14,7,2013,0,6420.0,5670.0,4818.0,68.51458885941645,4.56763925729443
1,2013-07-15,89.0,71.0,80.0,71,74.0,0.0,15.0,429.0,429.0,0.0,0.0,0.09,29.52,30.23,4.3,8,5.1,0,15,7,2013,0,7722.0,5920.0,5041.0,72.26199139927225,4.014555077737347
2,2013-07-15,91.0,75.0,83.0,71,74.0,0.0,18.0,429.0,429.0,0.0,0.0,0.02,29.57,30.21,5.0,8,6.2,0,15,7,2013,0,6864.0,6142.0,5325.0,72.43230718305196,4.527019198940748
1,2013-07-16,92.0,73.0,83.0,72,75.0,0.0,18.0,430.0,430.0,0.0,0.0,0.0,29.54,30.25,6.4,23,6.8,0,16,7,2013,0,8170.0,6225.0,5256.0,73.2396694214876,3.8547194432361898
2,2013-07-16,93.0,77.0,85.0,70,75.0,0.0,20.0,430.0,430.0,0.0,0.0,0.01,29.61,30.24,6.8,22,7.3,0,16,7,2013,0,6880.0,6375.0,5390.0,73.4375,4.58984375
1,2013-07-17,94.0,76.0,85.0,72,76.0,0.0,20.0,431.0,431.0,0.0,0.0,0.0,29.51,30.23,6.7,26,6.9,0,17,7,2013,0,7758.0,6460.0,5472.0,74.18987760502813,4.121659866946008
2,2013-07-17,95.0,77.0,86.0,70,75.0,0.0,21.0,431.0,431.0,0.0,0.0,0.0,29.57,30.21,6.2,25,7.1,0,17,7,2013,0,7758.0,6450.0,5390.0,73.4111221449851,4.078395674721395
1,2013-07-18,95.0,77.0,86.0,72,76.0,0.0,21.0,432.0,432.0,0.0,0.0,0.01,29.31,30.05,7.2,24,8.1,0,18,7,2013,0,7776.0,6536.0,5544.0,74.12845257903494,4.118247365501941
2,2013-07-18,96.0,79.0,88.0,71,76.0,0.0,23.0,432.0,432.0,0.0,0.0,0.0,29.38,30.04,8.8,23,9.4,0,18,7,2013,49,7344.0,6688.0,5609.0,74.33022636484688,4.372366256755699
1,2013-07-19,96.0,71.0,84.0,70,75.0,0.0,19.0,433.0,433.0,0.0,0.0,0.58,29.1,29.83,13.3,25,14.0,0,19,7,2013,50,10825.0,6300.0,4970.0,73.16459939658063,2.9265839758632253
2,2013-07-19,97.0,75.0,86.0,69,75.0,0.0,21.0,433.0,433.0,0.0,0.0,0.01,29.17,29.82,13.4,24,13.9,0,19,7,2013,49,9526.0,6450.0,5175.0,73.3651911468813,3.3347814157673317
1,2013-07-20,89.0,71.0,80.0,64,69.0,0.0,15.0,433.0,433.0,0.0,0.0,0.06,29.17,29.86,4.8,1,7.5,0,20,7,2013,0,7794.0,5520.0,4544.0,67.40555927662425,3.7447532931457914
2,2013-07-20,88.0,72.0,80.0,63,69.0,0.0,15.0,433.0,433.0,0.0,0.0,0.01,29.23,29.85,3.8,3,7.2,0,20,7,2013,23,6928.0,5520.0,4536.0,67.56683417085428,4.222927135678392
1,2013-07-21,88.0,68.0,78.0,65,69.0,0.0,13.0,434.0,434.0,0.0,0.0,0.01,29.18,29.89,2.8,7,6.7,0,21,7,2013,0,8680.0,5382.0,4420.0,67.36099029775845,3.3680495148879226
2,2013-07-21,89.0,72.0,81.0,63,69.0,0.0,16.0,434.0,434.0,0.0,0.0,0.0,29.24,29.88,2.9,11,7.9,0,21,7,2013,0,7378.0,5589.0,4536.0,67.52208835341365,3.971887550200803
1,2013-07-22,87.0,71.0,79.0,66,71.0,0.0,14.0,435.0,435.0,0.0,0.0,0.01,29.07,29.78,4.9,24,7.4,0,22,7,2013,83,6960.0,5609.0,4686.0,69.30725319006044,4.331703324378777
2,2013-07-22,90.0,72.0,81.0,64,70.0,0.0,16.0,435.0,435.0,0.0,0.0,0.01,29.14,29.77,5.2,21,7.4,0,22,7,2013,72,7830.0,5670.0,4608.0,68.51864292912329,3.8065912738401826
1,2013-07-23,78.0,63.0,71.0,60,64.0,0.0,6.0,436.0,436.0,0.0,0.0,0.03,29.15,29.83,8.8,2,11.0,0,23,7,2013,0,6540.0,4544.0,3780.0,62.54106604089843,4.1694044027265615
2,2013-07-23,80.0,65.0,73.0,58,64.0,0.0,8.0,436.0,436.0,0.0,0.0,0.0,29.21,29.81,7.3,1,11.4,0,23,7,2013,0,6540.0,4672.0,3770.0,62.71184166387119,4.180789444258079
1,2013-07-24,72.0,60.0,66.0,51,58.0,0.0,1.0,437.0,437.0,0.0,0.0,0.0,29.31,30.01,7.8,5,8.1,0,24,7,2013,0,5244.0,3828.0,3060.0,56.64711762745751,4.720593135621459
2,2013-07-24,73.0,62.0,68.0,48,57.0,0.0,3.0,437.0,437.0,0.0,0.0,0.0,29.38,30.01,10.1,5,10.5,0,24,7,2013,0,4807.0,3876.0,2976.0,55.803398867044315,5.073036260640392
1,2013-07-25,81.0,57.0,69.0,54,61.0,0.0,4.0,438.0,438.0,0.0,0.0,0.0,29.33,30.05,4.1,23,5.1,0,25,7,2013,0,10512.0,4209.0,3078.0,59.53843594009982,2.480768164170826
2,2013-07-25,81.0,58.0,70.0,52,60.0,0.0,5.0,438.0,438.0,0.0,0.0,0.0,29.39,30.05,2.7,23,3.9,0,25,7,2013,0,10074.0,4200.0,3016.0,58.68219633943428,2.5513998408449687
1,2013-07-26,70.0,62.0,66.0,61,63.0,0.0,1.0,439.0,439.0,0.0,0.0,0.39,29.21,29.94,7.6,22,8.5,0,26,7,2013,25,3512.0,4158.0,3782.0,61.46392785571142,7.682990981963927
2,2013-07-26,74.0,65.0,70.0,58,62.0,0.0,5.0,439.0,439.0,0.0,0.0,0.01,29.28,29.94,9.3,21,10.2,0,26,7,2013,23,3951.0,4340.0,3770.0,60.633266533066134,6.737029614785126
1,2013-07-27,65.0,55.0,60.0,51,56.0,5.0,0.0,440.0,440.0,0.0,0.0,0.0,29.17,29.9,9.0,30,10.6,0,27,7,2013,0,4400.0,3360.0,2805.0,54.63277591973245,5.463277591973245
2,2013-07-27,68.0,57.0,63.0,49,55.0,2.0,0.0,440.0,440.0,0.0,0.0,0.0,29.23,29.89,10.3,30,11.3,0,27,7,2013,0,4840.0,3465.0,2793.0,53.78554700568752,4.889595182335229
1,2013-07-28,69.0,54.0,62.0,50,55.0,3.0,0.0,441.0,441.0,0.0,0.0,0.01,29.23,29.93,8.7,28,9.1,0,28,7,2013,23,6615.0,3410.0,2700.0,53.71366521884397,3.580911014589598
2,2013-07-28,71.0,55.0,63.0,47,54.0,2.0,0.0,441.0,441.0,0.0,0.0,0.01,29.3,29.94,9.5,26,9.8,0,28,7,2013,23,7056.0,3402.0,2585.0,52.84569138276553,3.3028557114228456
1,2013-07-29,76.0,57.0,67.0,55,59.0,0.0,2.0,442.0,442.0,0.0,0.0,0.0,29.41,30.11,2.0,1,7.0,0,29,7,2013,0,8398.0,3953.0,3135.0,57.628362670209235,3.033071719484697
2,2013-07-29,76.0,58.0,67.0,53,59.0,0.0,2.0,442.0,442.0,0.0,0.0,0.0,29.47,30.1,2.3,2,7.7,0,29,7,2013,0,7956.0,3953.0,3074.0,57.76511627906976,3.2091731266149868
1,2013-07-30,74.0,57.0,66.0,59,62.0,0.0,1.0,443.0,443.0,0.0,0.0,0.04,29.39,30.12,4.2,16,4.7,0,30,7,2013,23,7531.0,4092.0,3363.0,60.49734395750332,3.558667291617842
2,2013-07-30,74.0,61.0,68.0,56,61.0,0.0,3.0,443.0,443.0,0.0,0.0,0.01,29.46,30.12,5.5,16,6.0,0,30,7,2013,23,5759.0,4148.0,3416.0,59.66334661354582,4.589488201041986
1,2013-07-31,75.0,62.0,69.0,64,65.0,0.0,4.0,444.0,444.0,0.0,0.0,0.5,29.26,30.0,2.2,32,4.4,0,31,7,2013,35,5772.0,4485.0,3968.0,63.39666666666667,4.876666666666667
2,2013-07-31,75.0,64.0,70.0,63,65.0,0.0,5.0,444.0,444.0,0.0,0.0,0.18,29.33,29.99,2.5,30,4.2,0,31,7,2013,36,4884.0,4550.0,4032.0,63.56952317439146,5.779047561308315
1,2013-08-01,81.0,61.0,71.0,57,62.0,0.0,6.0,445.0,445.0,0.0,0.0,0.0,29.23,29.95,7.6,30,7.8,0,1,8,2013,0,8900.0,4402.0,3477.0,60.50951585976628,3.0254757929883143
2,2013-08-01,82.0,61.0,72.0,54,62.0,0.0,7.0,445.0,445.0,0.0,0.0,0.0,29.29,29.95,6.2,29,7.1,0,1,8,2013,0,9345.0,4464.0,3294.0,60.63372287145242,2.8873201367358297
1,2013-08-02,84.0,62.0,73.0,63,67.0,0.0,8.0,446.0,446.0,0.0,0.0,0.63,29.15,29.87,4.5,29,8.2,0,2,8,2013,25,9812.0,4891.0,3906.0,65.38500167392031,2.9720455306327414
2,2013-08-02,86.0,65.0,76.0,62,66.0,0.0,11.0,446.0,446.0,0.0,0.0,0.41,29.23,29.87,2.7,23,7.7,0,2,8,2013,23,9366.0,5016.0,4030.0,64.58587211248745,3.0755177196422596
1,2013-08-03,81.0,64.0,73.0,55,62.0,0.0,8.0,447.0,447.0,0.0,0.0,0.0,29.33,30.03,5.8,2,6.8,0,3,8,2013,0,7599.0,4526.0,3520.0,60.55477855477855,3.562045797339915
2,2013-08-03,79.0,66.0,73.0,54,62.0,0.0,8.0,447.0,447.0,0.0,0.0,0.0,29.39,30.02,6.9,4,8.4,0,3,8,2013,0,5811.0,4526.0,3564.0,60.69886742171885,4.669143647824527
1,2013-08-04,75.0,60.0,68.0,56,61.0,0.0,3.0,448.0,448.0,0.0,0.0,0.01,29.42,30.14,5.9,6,7.8,0,4,8,2013,23,6720.0,4148.0,3360.0,59.542800265428,3.9695200176952
2,2013-08-04,74.0,60.0,67.0,55,61.0,0.0,2.0,448.0,448.0,0.0,0.0,0.01,29.49,30.13,6.1,7,6.9,0,4,8,2013,23,6272.0,4087.0,3300.0,59.704281447062726,4.264591531933052
1,2013-08-05,75.0,58.0,67.0,59,62.0,0.0,2.0,449.0,449.0,0.0,0.0,0.07,29.23,29.98,6.8,19,7.6,0,5,8,2013,23,7633.0,4154.0,3422.0,60.44896597731821,3.5558215280775416
2,2013-08-05,76.0,63.0,70.0,56,61.0,0.0,5.0,449.0,449.0,0.0,0.0,0.02,29.29,29.98,7.1,18,7.9,0,5,8,2013,0,5837.0,4270.0,3528.0,59.596064042695126,4.584312618668855
1,2013-08-06,83.0,67.0,75.0,68,70.0,0.0,10.0,450.0,450.0,0.0,0.0,0.04,29.13,29.86,7.2,21,8.0,0,6,8,2013,0,7200.0,5250.0,4556.0,68.2886805090422,4.268042531815137
2,2013-08-06,85.0,68.0,77.0,65,69.0,0.0,12.0,450.0,450.0,0.0,0.0,0.0,29.21,29.85,8.7,21,9.4,0,6,8,2013,0,7650.0,5313.0,4420.0,67.52060301507538,3.9718001773573754
1,2013-08-07,89.0,67.0,78.0,68,71.0,0.0,13.0,451.0,451.0,0.0,0.0,0.01,29.14,29.83,4.0,30,9.9,0,7,8,2013,0,9922.0,5538.0,4556.0,69.35769359704994,3.1526224362295427
2,2013-08-07,91.0,70.0,81.0,67,71.0,0.0,16.0,451.0,451.0,0.0,0.0,0.01,29.2,29.82,2.4,30,10.5,0,7,8,2013,2,9471.0,5751.0,4690.0,69.52380952380952,3.3106575963718816
1,2013-08-08,78.0,65.0,72.0,56,62.0,0.0,7.0,452.0,452.0,0.0,0.0,0.0,29.26,29.98,8.6,5,9.3,0,8,8,2013,0,5876.0,4464.0,3640.0,60.51100733822549,4.654692872171191
2,2013-08-08,79.0,69.0,74.0,55,62.0,0.0,9.0,452.0,452.0,0.0,0.0,0.0,29.33,29.96,10.5,5,10.8,0,8,8,2013,0,4520.0,4588.0,3795.0,60.69626168224299,6.069626168224299
1,2013-08-09,82.0,59.0,71.0,60,65.0,0.0,6.0,453.0,453.0,0.0,0.0,0.01,29.28,29.98,4.7,27,5.3,0,9,8,2013,0,10419.0,4615.0,3540.0,63.48232154769847,2.760100936856455
2,2013-08-09,84.0,62.0,73.0,58,65.0,0.0,8.0,453.0,453.0,0.0,0.0,0.0,29.34,29.97,4.9,27,5.6,0,9,8,2013,0,9966.0,4745.0,3596.0,63.633633633633636,2.8924378924378926
1,2013-08-10,81.0,64.0,73.0,57,61.0,0.0,8.0,454.0,454.0,0.0,0.0,0.0,29.28,30.08,5.3,5,6.5,0,10,8,2013,0,7718.0,4453.0,3648.0,59.37765957446809,3.492803504380476
2,2013-08-10,81.0,68.0,75.0,55,63.0,0.0,10.0,454.0,454.0,0.0,0.0,0.0,29.28,30.07,6.0,6,7.4,0,10,8,2013,0,5902.0,4725.0,3740.0,61.344861988693054,4.718835537591773
1,2013-08-11,81.0,60.0,71.0,61,61.0,0.0,6.0,455.0,455.0,0.0,0.0,0.01,29.35,30.07,2.0,27,3.0,0,11,8,2013,23,9555.0,4331.0,3660.0,59.539408047888266,2.8352099070422985
2,2013-08-11,84.0,63.0,74.0,57,64.0,0.0,9.0,455.0,455.0,0.0,0.0,0.01,29.42,30.06,4.0,24,5.4,0,11,8,2013,0,9555.0,4736.0,3591.0,62.63739188290087,2.9827329468048034
1,2013-08-12,82.0,67.0,75.0,65,68.0,0.0,10.0,456.0,456.0,0.0,0.0,0.27,29.21,29.93,3.5,27,7.5,0,12,8,2013,34,6840.0,5100.0,4355.0,66.36418309388574,4.424278872925716
2,2013-08-12,85.0,69.0,77.0,63,61.0,0.0,12.0,456.0,456.0,0.0,0.0,0.66,29.27,29.92,4.5,26,7.7,0,12,8,2013,23,7296.0,4697.0,4347.0,59.67479946524063,3.7296749665775395
1,2013-08-13,70.0,58.0,64.0,52,58.0,1.0,0.0,457.0,457.0,0.0,0.0,0.0,29.37,30.07,8.7,3,9.6,0,13,8,2013,0,5484.0,3712.0,3016.0,56.64981709344862,4.7208180911207185
2,2013-08-13,71.0,62.0,67.0,50,57.0,0.0,2.0,457.0,457.0,0.0,0.0,0.0,29.42,30.06,11.2,2,11.9,0,13,8,2013,0,4113.0,3819.0,3100.0,55.786427145708586,6.198491905078732
1,2013-08-14,72.0,56.0,64.0,50,56.0,1.0,0.0,458.0,458.0,0.0,0.0,0.0,29.44,30.16,3.9,4,7.1,0,14,8,2013,0,7328.0,3584.0,2800.0,54.6631299734748,3.416445623342175
2,2013-08-14,71.0,58.0,65.0,49,56.0,0.0,0.0,458.0,458.0,0.0,0.0,0.0,29.52,30.16,3.0,3,7.0,0,14,8,2013,0,5954.0,3640.0,2842.0,54.811671087533156,4.216282391348704
1,2013-08-15,75.0,55.0,65.0,53,58.0,0.0,0.0,459.0,459.0,0.0,0.0,0.0,29.4,30.13,4.2,24,4.9,0,15,8,2013,0,9180.0,3770.0,2915.0,56.59475605708596,2.829737802854298
2,2013-08-15,74.0,57.0,66.0,50,58.0,0.0,1.0,459.0,459.0,0.0,0.0,0.0,29.47,30.13,4.5,22,5.0,0,15,8,2013,0,7803.0,3828.0,2850.0,56.7295054762695,3.337029733898206
1,2013-08-16,82.0,55.0,69.0,52,60.0,0.0,4.0,500.0,500.0,0.0,0.0,0.0,29.44,30.15,2.8,4,5.2,0,16,8,2013,0,13500.0,4140.0,2860.0,58.58706467661692,2.1698912843191454
2,2013-08-16,82.0,58.0,70.0,51,60.0,0.0,5.0,500.0,500.0,0.0,0.0,0.0,29.5,30.14,5.0,7,5.8,0,16,8,2013,0,12000.0,4200.0,2958.0,58.72594558725945,2.446914399469144
1,2013-08-17,81.0,57.0,69.0,56,62.0,0.0,4.0,501.0,501.0,0.0,0.0,0.0,29.47,30.19,5.7,8,6.4,0,17,8,2013,0,12024.0,4278.0,3192.0,60.521364690294796,2.521723528762283
2,2013-08-17,79.0,60.0,70.0,55,62.0,0.0,5.0,501.0,501.0,0.0,0.0,0.0,29.53,30.18,6.0,7,6.3,0,17,8,2013,0,9519.0,4340.0,3300.0,60.66467859509609,3.192877820794531
1,2013-08-18,81.0,59.0,70.0,57,63.0,0.0,5.0,502.0,502.0,0.0,0.0,0.0,29.41,30.14,3.7,8,4.8,0,18,8,2013,0,11044.0,4410.0,3363.0,61.474120769741205,2.7942782168064184
2,2013-08-18,81.0,62.0,72.0,57,64.0,0.0,7.0,502.0,502.0,0.0,0.0,0.0,29.48,30.13,4.2,8,4.8,0,18,8,2013,0,9538.0,4608.0,3534.0,62.61931629605045,3.295753489265813
1,2013-08-19,85.0,57.0,71.0,60,65.0,0.0,6.0,503.0,503.0,0.0,0.0,0.0,29.34,30.07,5.1,25,5.3,0,19,8,2013,0,14084.0,4615.0,3420.0,63.42201529763884,2.265071974915673
2,2013-08-19,86.0,63.0,75.0,58,65.0,0.0,10.0,503.0,503.0,0.0,0.0,0.0,29.41,30.06,3.8,25,4.6,0,19,8,2013,19,11569.0,4875.0,3654.0,63.59447771124418,2.764977291793225
1,2013-08-20,88.0,66.0,77.0,62,68.0,0.0,12.0,504.0,504.0,0.0,0.0,0.0,29.34,30.06,7.7,22,8.0,0,20,8,2013,0,11088.0,5236.0,4092.0,66.37125748502994,3.016875340228634
2,2013-08-20,88.0,68.0,78.0,61,67.0,0.0,13.0,504.0,504.0,0.0,0.0,0.0,29.41,30.05,7.0,21,7.5,0,20,8,2013,0,10080.0,5226.0,4148.0,65.57304492512479,3.2786522462562395
1,2013-08-21,90.0,68.0,79.0,65,70.0,0.0,14.0,505.0,505.0,0.0,0.0,0.01,29.3,30.02,8.6,23,9.0,0,21,8,2013,23,11110.0,5530.0,4420.0,68.32111925383079,3.1055054206286723
2,2013-08-21,91.0,70.0,81.0,64,70.0,0.0,16.0,505.0,505.0,0.0,0.0,0.05,29.37,30.02,9.0,22,9.3,0,21,8,2013,23,10605.0,5670.0,4480.0,68.48434377081946,3.2611592271818792
1,2013-08-22,78.0,68.0,73.0,67,69.0,0.0,8.0,506.0,506.0,0.0,0.0,0.23,29.36,30.05,1.5,23,7.0,0,22,8,2013,23,5060.0,5037.0,4556.0,67.41564059900166,6.741564059900166
2,2013-08-22,78.0,67.0,73.0,66,68.0,0.0,8.0,506.0,506.0,0.0,0.0,0.36,29.42,30.05,2.5,24,7.0,0,22,8,2013,23,5566.0,4964.0,4422.0,66.57437603993345,6.052216003630314
1,2013-08-23,82.0,62.0,72.0,55,63.0,0.0,7.0,508.0,508.0,0.0,0.0,0.0,29.43,30.14,6.1,6,6.8,0,23,8,2013,2,10160.0,4536.0,3410.0,61.515925680159256,3.075796284007963
2,2013-08-23,81.0,64.0,73.0,55,63.0,0.0,8.0,508.0,508.0,0.0,0.0,0.0,29.49,30.13,7.2,6,8.0,0,23,8,2013,2,8636.0,4599.0,3520.0,61.661798871556584,3.6271646395033286
1,2013-08-24,86.0,60.0,73.0,59,65.0,0.0,8.0,509.0,509.0,0.0,0.0,0.0,29.49,30.2,5.3,17,6.1,0,24,8,2013,0,13234.0,4745.0,3540.0,63.47185430463576,2.441225165562914
2,2013-08-24,86.0,64.0,75.0,56,64.0,0.0,10.0,509.0,509.0,0.0,0.0,0.0,29.55,30.2,4.6,16,5.9,0,24,8,2013,0,11198.0,4800.0,3584.0,62.622516556291394,2.8464780252859723
1,2013-08-25,89.0,65.0,77.0,62,68.0,0.0,12.0,510.0,510.0,0.0,0.0,0.0,29.46,30.18,9.2,22,9.6,0,25,8,2013,0,12240.0,5236.0,4030.0,66.37773359840955,2.7657388999337313
2,2013-08-25,89.0,68.0,79.0,60,67.0,0.0,14.0,510.0,510.0,0.0,0.0,0.0,29.52,30.17,9.6,21,10.1,0,25,8,2013,0,10710.0,5293.0,4080.0,65.55651309247597,3.1217387186893317
1,2013-08-26,92.0,70.0,81.0,68,72.0,0.0,16.0,511.0,511.0,0.0,0.0,0.0,29.34,30.06,9.0,24,9.4,0,26,8,2013,0,11242.0,5832.0,4760.0,70.27544910179641,3.1943385955362005
2,2013-08-26,92.0,70.0,81.0,66,71.0,0.0,16.0,511.0,511.0,0.0,0.0,0.0,29.41,30.06,9.2,23,9.5,0,26,8,2013,0,11242.0,5751.0,4620.0,69.46473719228212,3.1574880541946415
1,2013-08-27,96.0,77.0,87.0,70,75.0,0.0,22.0,512.0,512.0,0.0,0.0,0.0,29.18,29.9,11.7,24,12.0,0,27,8,2013,0,9728.0,6525.0,5390.0,73.19397993311037,3.8523147333215984
