Date_spry,Time_spry,Latitude_spry,Longitude_spry,day_spry,month_spry,year_spry,Date_trn,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude_trn,Longitude_trn,AddressAccuracy,NumMosquitos,WnvPresent,day_trn,month_trn,year,Street_effect,Species_lb,Address_lb,Station,Date_wthr,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day_wthr,month_wthr,year_wthr,CodeSum_lb,Tmax:Tmin:Sunst,Tavg:WB,Hot_web,DP:Tmin,P:sea:WB,T_diff,Dry,Dry_Wet_Diff,month_cat,DewPoint:Sunrise
2013-08-15,211346.0,41.8885516666667,-87.76048166666668,15,8,2013,2013-06-27,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,43,0,27,6,2013,1,1,112,1,2014-06-14,79.0,52.0,66.0,43,55.0,0.0,1.0,416.0,1928.0, ,0.0,0.0,0.0,29.31,30.03,7.8,17,8.3,14,6,2014,0,52056.0,3630.0,0.0,2236.0,53.681318681318686,1,1,1,1,17888.0
2013-07-17,204721.0,41.7158933333333,-87.6560666666667,17,7,2013,2013-06-14,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,3,0,14,6,2013,1,1,88,2,2014-06-14,80.0,57.0,69.0,43,56.0,0.0,4.0,416.0,1928.0, ,0.0,0.0,0.0,29.37,30.02,7.5,17,8.6,14,6,2014,0,44344.0,3864.0,0.0,2451.0,54.78747501665557,1,1,1,1,17888.0
2013-07-25,211126.0,41.961738333333294,-87.724125,25,7,2013,2013-07-08,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX TERRITANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,8,7,2013,1,5,115,1,2014-06-15,84.0,60.0,72.0,55,63.0,0.0,7.0,416.0,1928.0, ,0.0,0.0,0.0,29.17,29.89,14.3,19,15.7,15,6,2014,0,46272.0,4536.0,0.0,3300.0,61.482435597189706,1,1,1,1,22880.0
2013-08-15,221941.0,41.895615,-87.75326,15,8,2013,2013-09-12,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,7,0,12,9,2013,1,1,128,2,2014-06-15,86.0,64.0,75.0,58,65.0,0.0,10.0,416.0,1928.0, ,0.0,0.0,0.01,29.24,29.89,13.4,19,14.5,15,6,2014,0,42416.0,4875.0,0.86,3712.0,63.586483773837394,1,1,1,1,24128.0
2013-07-17,213127.0,41.72907166666671,-87.6507783333333,17,7,2013,2013-06-07,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,2,0,7,6,2013,1,1,4,1,2014-06-16,88.0,67.0,78.0,61,67.0,0.0,13.0,416.0,1929.0, ,0.0,0.0,0.0,29.24,29.97,7.4,21,8.7,16,6,2014,0,40509.0,5226.0,0.0,4087.0,65.36803470136803,0,1,1,1,25376.0
2013-08-29,205526.0,41.9851233333333,-87.6836266666667,29,8,2013,2013-08-22,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,16,0,22,8,2013,1,0,7,2,2014-06-16,90.0,69.0,80.0,64,70.0,0.0,15.0,416.0,1929.0, ,0.0,0.0,0.0,29.31,29.96,7.1,21,8.8,16,6,2014,0,40509.0,5600.0,0.0,4416.0,68.48130841121495,0,1,1,1,26624.0
2013-07-25,202241.0,41.9652066666667,-87.7156966666667,25,7,2013,2013-08-01,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,2,0,1,8,2013,1,2,126,1,2014-06-17,91.0,77.0,84.0,64,70.0,0.0,19.0,416.0,1929.0,RA,0.0,0.0,0.01,29.15,29.86,9.1,22,12.6,17,6,2014,23,27006.0,5880.0,0.91,4928.0,68.33556597454789,0,1,1,1,26624.0
2013-08-29,202146.0,41.98334000000001,-87.682405,29,8,2013,2013-09-26,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,17,0,26,9,2013,1,0,38,2,2014-06-17,93.0,79.0,86.0,68,74.0,0.0,21.0,416.0,1929.0, ,0.0,0.0,0.0,29.22,29.85,11.5,21,13.9,17,6,2014,0,27006.0,6364.0,0.0,5372.0,72.43819095477386,0,1,1,1,28288.0
2013-08-15,220701.0,41.9004666666667,-87.75695999999998,15,8,2013,2013-08-01,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,38,1,1,8,2013,1,1,7,1,2014-06-18,82.0,61.0,72.0,63,66.0,0.0,7.0,416.0,1929.0,TS TSRA BR HZ,0.0,0.0,0.65,29.24,29.93,2.0,23,10.2,18,6,2014,59,40509.0,4752.0,53.3,3843.0,64.47844971600401,0,1,0,1,26208.0
2013-08-15,234920.0,41.9144566666667,-87.79619833333332,15,8,2013,2013-09-06,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,31,1,6,9,2013,1,0,85,2,2014-06-18,85.0,63.0,74.0,67,70.0,0.0,9.0,416.0,1929.0,TS TSRA RA BR,0.0,0.0,0.8,29.29,29.92,3.3,23,10.6,18,6,2014,63,42438.0,5180.0,68.0,4221.0,68.52606951871657,1,1,0,1,27872.0
2013-08-16,1218.0,41.961448333333294,-87.7819483333333,16,8,2013,2013-07-08,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,20,0,8,7,2013,1,2,59,1,2014-06-19,79.0,59.0,69.0,61,64.0,0.0,4.0,416.0,1930.0,TSRA FG+ BR HZ,0.0,0.0,0.32,29.33,30.04,6.0,7,8.2,19,6,2014,81,38600.0,4416.0,25.28,3599.0,62.487350199733676,0,1,0,1,25376.0
2013-08-29,214933.0,41.783265,-87.7136183333333,29,8,2013,2013-08-08,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,36,0,8,8,2013,1,0,66,2,2014-06-19,82.0,60.0,71.0,66,68.0,0.0,6.0,416.0,1930.0,TSRA RA BR HZ,0.0,0.0,0.39,29.39,30.03,5.4,6,7.6,19,6,2014,85,42460.0,4828.0,31.98,3960.0,66.55078255078254,1,1,0,1,27456.0
2013-08-29,214013.0,41.7738266666667,-87.7299683333333,29,8,2013,2013-07-08,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0,8,7,2013,1,2,7,1,2014-06-20,85.0,63.0,74.0,63,67.0,0.0,9.0,416.0,1930.0,BR HZ,0.0,0.0,0.01,29.23,29.94,2.6,30,8.5,20,6,2014,3,42460.0,4958.0,0.85,3969.0,65.41115564462257,1,1,0,1,26208.0
2013-07-17,214111.0,41.73087,-87.6398183333333,17,7,2013,2013-06-27,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,3,0,27,6,2013,1,1,79,2,2014-06-20,86.0,66.0,76.0,67,70.0,0.0,11.0,416.0,1930.0,RA BR VCFG,0.0,0.0,0.03,29.28,29.93,2.6,29,8.8,20,6,2014,32,38600.0,5320.0,2.58,4422.0,68.47978616772471,0,1,0,1,27872.0
2013-09-05,202043.0,42.00860166666671,-87.8110366666667,5,9,2013,2013-08-15,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,7,0,15,8,2013,1,1,49,1,2014-06-21,84.0,60.0,72.0,62,65.0,0.0,7.0,416.0,1930.0,RA BR,0.0,0.0,1.28,29.21,29.92,0.7,17,7.3,21,6,2014,25,46320.0,4680.0,107.52,3720.0,63.45755347593583,1,1,0,1,25792.0
2013-07-17,201151.0,42.010653333333295,-87.774455,17,7,2013,2013-08-29,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,2,0,29,8,2013,1,0,85,2,2014-06-21,85.0,63.0,74.0,65,67.0,0.0,9.0,416.0,1930.0,RA BR,0.0,0.0,0.73,29.26,29.91,2.1,17,6.5,21,6,2014,25,42460.0,4958.0,62.05,4095.0,65.5439652290204,1,1,0,1,27040.0
2013-08-15,234901.0,41.910833333333294,-87.794785,15,8,2013,2013-07-19,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,19,7,2013,1,0,58,1,2014-06-22,82.0,63.0,73.0,61,64.0,0.0,8.0,417.0,1931.0,FG+ BR HZ,0.0,0.0,0.0,29.16,29.88,4.4,7,4.9,22,6,2014,14,36689.0,4672.0,0.0,3843.0,62.45783132530121,0,1,0,1,25437.0
2013-07-17,201017.0,41.723313333333294,-87.640825,17,7,2013,2013-09-12,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,11,0,12,9,2013,1,0,3,2,2014-06-22,82.0,66.0,74.0,64,67.0,0.0,9.0,417.0,1931.0,BR,0.0,0.0,0.0,29.23,29.87,4.8,8,5.8,22,6,2014,2,30896.0,4958.0,0.0,4224.0,65.56444593237362,0,1,0,1,26688.0
2013-08-22,215048.0,41.8840116666667,-87.7251466666667,22,8,2013,2013-09-06,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,50,1,6,9,2013,1,0,38,1,2014-06-23,81.0,66.0,74.0,65,68.0,0.0,9.0,417.0,1931.0,RA BR,0.0,0.0,0.05,29.11,29.83,2.9,22,5.5,23,6,2014,25,28965.0,5032.0,4.05,4290.0,66.35869929601073,0,1,0,1,27105.0
2013-08-08,212145.0,41.9338416666667,-87.691825,8,8,2013,2013-08-01,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,20,1,1,8,2013,1,1,125,2,2014-06-23,84.0,69.0,77.0,69,71.0,0.0,12.0,417.0,1931.0,RA BR,0.0,0.0,0.16,29.18,29.82,1.9,22,5.5,23,6,2014,25,28965.0,5467.0,13.44,4761.0,69.47619047619048,0,1,0,1,28773.0
2013-07-17,200102.0,42.00291666666672,-87.764925,17,7,2013,2013-09-12,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,47,1,12,9,2013,1,1,18,1,2014-06-24,87.0,70.0,79.0,65,69.0,0.0,14.0,417.0,1931.0,TSRA RA,0.0,0.0,0.41,29.15,29.85,0.8,36,4.7,24,6,2014,83,32827.0,5451.0,35.66999999999999,4550.0,67.38190954773869,0,1,0,1,27105.0
2013-08-15,220108.0,41.94054000000001,-87.7933883333333,15,8,2013,2013-09-06,"2100 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,21, N CANNON DR,T054C,"2100  N CANNON DR, Chicago, IL",41.925652,-87.63359,8,3,0,6,9,2013,1,1,35,2,2014-06-24,85.0,70.0,78.0,70,72.0,0.0,13.0,417.0,1931.0,RA BR,0.0,0.0,1.15,29.21,29.83,0.9,15,5.7,24,6,2014,25,28965.0,5616.0,97.75,4900.0,70.50351994636273,0,1,0,1,29190.0
2013-09-05,195846.0,42.0140516666667,-87.8127733333333,5,9,2013,2013-08-08,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,37,1,8,8,2013,1,1,112,1,2014-06-25,80.0,59.0,70.0,58,61.0,0.0,5.0,417.0,1931.0,FG+ FG BR HZ,0.0,0.0,0.01,29.28,29.98,6.8,4,7.3,25,6,2014,16,40551.0,4270.0,0.8,3422.0,59.57571714476318,0,1,0,1,24186.0
2013-08-08,205634.0,41.92338,-87.7046333333333,8,8,2013,2013-08-15,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,2,0,15,8,2013,1,2,84,2,2014-06-25,79.0,62.0,71.0,63,65.0,0.0,6.0,417.0,1931.0,BR HZ,0.0,0.0,0.02,29.34,29.96,5.3,4,6.2,25,6,2014,3,32827.0,4615.0,1.58,3906.0,63.65487316421896,0,1,0,1,26271.0
2013-07-25,211656.0,41.94997,-87.73069,25,7,2013,2013-07-12,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,7,0,12,7,2013,1,1,92,1,2014-06-26,78.0,59.0,69.0,57,61.0,0.0,4.0,418.0,1931.0,BR HZ,0.0,0.0,0.0,29.34,30.04,6.2,5,6.8,26,6,2014,3,36689.0,4209.0,0.0,3363.0,59.57856191744341,0,1,0,1,23826.0
2013-08-22,220216.0,41.7421966666667,-87.6163633333333,22,8,2013,2013-07-19,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,5,0,19,7,2013,1,1,127,2,2014-06-26,77.0,60.0,69.0,60,63.0,0.0,4.0,418.0,1931.0,BR HZ,0.0,0.0,0.0,29.38,30.03,5.5,6,7.1,26,6,2014,3,32827.0,4347.0,0.0,3600.0,61.63636363636363,0,1,0,1,25080.0
2013-07-25,221841.0,41.9484283333333,-87.7165533333333,25,7,2013,2013-06-21,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,8,0,21,6,2013,1,1,12,1,2014-06-27,88.0,59.0,74.0,62,67.0,0.0,9.0,418.0,1931.0,FG BR HZ,0.0,0.0,0.01,29.28,30.0,7.9,16,9.8,27,6,2014,10,55999.0,4958.0,0.88,3658.0,65.39200000000001,1,1,0,1,25916.0
2013-08-29,203726.0,41.988884999999996,-87.687285,29,8,2013,2013-08-01,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,16,0,1,8,2013,1,1,126,2,2014-06-27,91.0,62.0,77.0,65,70.0,0.0,12.0,418.0,1931.0,BR HZ,0.0,0.0,0.0,29.34,29.98,7.2,16,9.0,27,6,2014,3,55999.0,5390.0,0.0,4030.0,68.50567044696464,1,1,0,1,27170.0
2013-07-25,203136.0,41.960229999999996,-87.73097666666668,25,7,2013,2013-06-14,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,36,0,14,6,2013,1,2,57,1,2014-06-28,87.0,71.0,79.0,67,70.0,0.0,14.0,419.0,1931.0, ,0.0,0.0,0.0,29.23,29.96,11.8,18,12.1,28,6,2014,0,30896.0,5530.0,0.0,4757.0,68.2943925233645,0,1,0,1,28073.0
2013-08-15,204236.0,41.9001916666667,-87.76812833333332,15,8,2013,2013-06-14,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,14,6,2013,1,2,7,2,2014-06-28,88.0,75.0,82.0,70,73.0,0.0,17.0,419.0,1931.0,TS TSRA,0.0,0.0,0.16,29.31,29.95,11.1,17,11.7,28,6,2014,57,25103.0,5986.0,14.08,5250.0,71.44006677796327,0,1,0,1,29330.0
2013-08-29,222657.0,41.7608866666667,-87.7051433333333,29,8,2013,2013-08-29,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,5,0,29,8,2013,1,1,120,1,2014-06-29,85.0,69.0,77.0,67,71.0,0.0,12.0,419.0,1931.0,RA,0.0,0.0,0.07,29.2,29.9,12.3,21,12.9,29,6,2014,23,30896.0,5467.0,5.95,4623.0,69.33779264214047,0,1,0,1,28073.0
2013-08-29,212849.0,41.97967,-87.694305,29,8,2013,2013-09-26,"Chicago, IL, USA",CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,2,0,26,9,2013,1,0,75,2,2014-06-29,88.0,71.0,80.0,70,73.0,0.0,15.0,419.0,1931.0, ,0.0,0.0,0.04,29.26,29.89,12.4,21,13.2,29,6,2014,0,32827.0,5840.0,3.52,4970.0,71.46135831381734,0,1,0,1,29330.0
2013-08-29,212339.0,41.9856416666667,-87.6968316666667,29,8,2013,2013-06-21,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,6,0,21,6,2013,1,1,3,1,2014-06-30,87.0,67.0,77.0,67,70.0,0.0,12.0,419.0,1931.0,TS TSRA RA,0.0,0.0,2.6,29.05,29.77,6.3,20,12.6,30,6,2014,62,38620.0,5390.0,226.2,4489.0,68.30702049042661,0,1,0,1,28073.0
2013-08-15,232130.0,41.9370383333333,-87.7750016666667,15,8,2013,2013-07-19,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,19,7,2013,1,1,7,2,2014-06-30,88.0,68.0,78.0,71,73.0,0.0,13.0,419.0,1931.0,TS TSRA RA BR,0.0,0.0,2.06,29.1,29.75,9.0,19,12.7,30,6,2014,63,38620.0,5694.0,181.28,4828.0,71.40504201680673,0,1,0,1,29749.0
2013-08-29,221343.0,41.7631266666667,-87.71221666666668,29,8,2013,2013-08-08,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,44,0,8,8,2013,1,1,125,1,2014-07-01,80.0,67.0,74.0,60,65.0,0.0,9.0,420.0,1931.0,RA,0.0,0.0,0.01,29.02,29.72,12.3,24,12.4,1,7,2014,23,25103.0,4810.0,0.8,4020.0,63.469044414535674,0,1,0,1,25200.0
2013-08-15,212915.0,41.9210133333333,-87.80434833333332,15,8,2013,2013-08-15,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,17,0,15,8,2013,1,1,102,2,2014-07-01,84.0,68.0,76.0,64,68.0,0.0,11.0,420.0,1931.0,RA DZ BR,0.0,0.0,0.04,29.08,29.71,14.9,24,14.6,1,7,2014,35,30896.0,5168.0,3.36,4352.0,66.55806125883541,0,1,0,1,26880.0
2013-08-22,220328.0,41.89020166666671,-87.7060316666667,22,8,2013,2013-09-12,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,12,9,2013,1,1,115,1,2014-07-02,70.0,56.0,63.0,53,57.0,2.0,0.0,420.0,1931.0,RA DZ BR HZ,0.0,0.0,0.12,29.23,29.92,5.3,30,9.6,2,7,2014,36,27034.0,3591.0,8.4,2968.0,55.685494652406426,0,1,0,1,22260.0
2013-08-08,210855.0,41.926798333333295,-87.6907316666667,8,8,2013,2013-07-25,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,25,7,2013,1,2,7,2,2014-07-02,74.0,58.0,66.0,56,60.0,0.0,1.0,420.0,1931.0,RA DZ BR HZ,0.0,0.0,0.12,29.28,29.9,6.3,30,9.7,2,7,2014,36,30896.0,3960.0,8.879999999999997,3248.0,58.75585284280938,0,1,0,1,23520.0
2013-08-29,204353.0,41.7642516666667,-87.71385,29,8,2013,2013-07-12,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,12,0,12,7,2013,1,2,30,1,2014-07-03,76.0,56.0,66.0,48,56.0,0.0,1.0,421.0,1931.0,RA,0.0,0.0,0.07,29.41,30.11,2.2,30,6.8,3,7,2014,23,38620.0,3696.0,5.32,2688.0,54.69810694121554,0,1,1,1,20208.0
2013-08-15,222648.0,41.95044166666671,-87.7958433333333,15,8,2013,2013-08-22,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,25,0,22,8,2013,1,1,113,2,2014-07-03,75.0,57.0,66.0,51,58.0,0.0,1.0,421.0,1931.0,RA DZ BR,0.0,0.0,0.05,29.47,30.1,1.8,1,7.0,3,7,2014,35,34758.0,3828.0,3.75,2907.0,56.7860465116279,0,1,1,1,21471.0
2013-08-08,214835.0,41.9192433333333,-87.68064,8,8,2013,2013-08-08,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,2,1,8,8,2013,1,0,83,1,2014-07-04,79.0,58.0,69.0,48,57.0,0.0,4.0,422.0,1930.0,HZ,0.0,0.0,0.0,29.54,30.26,2.9,6,7.2,4,7,2014,19,40530.0,3933.0,0.0,2784.0,55.64375413086582,0,1,1,1,20256.0
2013-07-17,211431.0,41.722159999999995,-87.6589066666667,17,7,2013,2013-07-19,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.899229999999996,-87.716788,9,50,0,19,7,2013,1,1,1,2,2014-07-04,79.0,60.0,70.0,50,59.0,0.0,5.0,422.0,1930.0,HZ,0.0,0.0,0.0,29.6,30.25,2.8,6,7.1,4,7,2014,19,36670.0,4130.0,0.0,3000.0,57.732231404958675,0,1,1,1,21100.0
2013-08-22,225516.0,41.72753,-87.6207316666667,22,8,2013,2013-08-29,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,24,0,29,8,2013,1,0,21,1,2014-07-05,77.0,60.0,69.0,54,60.0,0.0,4.0,422.0,1930.0,RA HZ,0.0,0.0,0.01,29.41,30.16,8.0,21,8.3,5,7,2014,45,32810.0,4140.0,0.77,3240.0,58.5079575596817,0,1,1,1,22788.0
2013-08-15,204728.0,41.94639166666671,-87.8183016666667,15,8,2013,2013-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,16,0,8,8,2013,1,2,18,2,2014-07-05,79.0,63.0,71.0,55,62.0,0.0,6.0,422.0,1930.0,RA HZ,0.0,0.0,0.01,29.47,30.15,9.2,21,9.6,5,7,2014,45,30880.0,4402.0,0.79,3465.0,60.60165837479271,0,1,1,1,23210.0
2013-07-17,214207.0,41.7263533333333,-87.64461666666668,17,7,2013,2013-06-07,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,7,6,2013,1,2,7,1,2014-07-06,87.0,63.0,75.0,63,68.0,0.0,10.0,423.0,1930.0, ,0.0,0.0,0.0,29.1,29.85,11.8,22,12.3,6,7,2014,0,46320.0,5100.0,0.0,3969.0,66.29145728643215,1,1,0,1,26649.0
2013-08-08,211745.0,41.9340583333333,-87.6969416666667,8,8,2013,2013-08-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,18,0,29,8,2013,1,1,7,2,2014-07-06,89.0,66.0,78.0,66,70.0,0.0,13.0,423.0,1930.0, ,0.0,0.0,0.0,29.17,29.84,12.5,22,12.9,6,7,2014,0,44390.0,5460.0,0.0,4356.0,68.42828418230563,1,1,0,1,27918.0
2013-08-22,212125.0,41.8911966666667,-87.7174816666667,22,8,2013,2013-08-15,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,2,0,15,8,2013,1,1,92,1,2014-07-07,88.0,71.0,80.0,63,69.0,0.0,15.0,423.0,1930.0,TSRA,0.0,0.0,0.63,29.0,29.72,6.9,27,8.6,7,7,2014,72,32810.0,5520.0,55.44,4473.0,67.32839838492598,0,1,1,1,26649.0
2013-08-15,205915.0,41.933583333333296,-87.78704,15,8,2013,2013-07-25,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,16,0,25,7,2013,1,2,77,2,2014-07-07,89.0,72.0,81.0,66,71.0,0.0,16.0,423.0,1930.0,TSRA,0.0,0.0,0.48,29.05,29.7,9.1,27,10.3,7,7,2014,72,32810.0,5751.0,42.72,4752.0,69.44612794612794,0,1,0,1,27918.0
